loss,mape,val_loss,val_mape
0.002789244055747986,26609.7578125,0.0035050485748797655,84027.6328125
0.00281798979267478,23858.404296875,0.00327694253064692,90055.015625
0.0027748961001634598,26341.126953125,0.003297391813248396,89813.3046875
0.002810563426464796,25234.05078125,0.0032526827417314053,91752.203125
0.0027420036494731903,25901.373046875,0.003263248596340418,88713.1328125
0.0028023975901305676,29066.27734375,0.003261254169046879,90162.53125
0.0027878007385879755,25571.197265625,0.00330200232565403,86759.7734375
0.0027535108383744955,29075.5859375,0.0032794291619211435,82283.9609375
0.0027787231374531984,28050.7890625,0.003240973223000765,89626.3515625
0.0027737959753721952,23339.927734375,0.0033260402269661427,89535.796875
0.0027774409390985966,30643.1328125,0.00328324013389647,78842.390625
0.002801357302814722,24875.615234375,0.0033163498155772686,86092.3828125
0.0027500507421791553,22501.958984375,0.0032961098477244377,90354.5390625
0.002783844480291009,22853.546875,0.003300580196082592,89137.234375
0.002750188810750842,25521.482421875,0.0032378733158111572,93962.6875
0.0027557446155697107,24857.375,0.0033859286922961473,84167.6015625
0.0027580633759498596,25545.501953125,0.003252798691391945,83186.3359375
0.0027591900434345007,25251.470703125,0.0032755506690591574,85652.5
0.002724211197346449,25519.10546875,0.003256175434216857,81907.46875
0.0027668022084981203,27313.220703125,0.0033027681056410074,84404.546875
0.002741975709795952,26797.6328125,0.0032379026524722576,85445.6328125
0.002747049555182457,27059.916015625,0.0033245435915887356,82744.359375
0.0027540859300643206,28712.771484375,0.003252183785662055,87715.1328125
0.002751419087871909,24117.015625,0.0032383028883486986,85671.0390625
0.0027420201804488897,23071.65234375,0.003327712882310152,89539.484375
0.002720662159845233,28909.255859375,0.0032359077595174313,89009.390625
0.0027249890845268965,32913.06640625,0.0032536773942410946,80396.9375
0.0027223015204072,25394.81640625,0.0032067077700048685,96906.8984375
0.0027540898881852627,26933.873046875,0.00325775402598083,89037.1171875
0.00274661835283041,21245.646484375,0.003256254829466343,90497.3046875
0.002735789166763425,26680.66796875,0.0032266564667224884,82657.1953125
0.002737578237429261,25798.18359375,0.003377922112122178,85985.8125
0.0027281383518129587,26381.669921875,0.003282339544966817,80526.28125
0.0027490449137985706,28296.025390625,0.0032652488444000483,83800.28125
0.0027221895288676023,24510.759765625,0.003238195087760687,96045.6015625
0.0027516214177012444,26784.599609375,0.0032438691705465317,78225.9140625
0.0027146004140377045,24697.490234375,0.0031979659106582403,88095.1796875
0.0027167764492332935,27395.896484375,0.0032271938398480415,83989.1796875
0.0027251183055341244,25770.880859375,0.0032183511648327112,83562.375
0.0027331362944096327,26648.138671875,0.0032107338774949312,86085.234375
0.0026967606972903013,21115.8984375,0.0032876518089324236,79123.9921875
0.002742844633758068,26894.57421875,0.0032762757036834955,89265.8828125
0.002705319318920374,24640.6640625,0.0032807879615575075,89038.4921875
0.0027300002984702587,23898.44140625,0.003215600037947297,84921.09375
0.002718921983614564,25929.974609375,0.0033396848011761904,86163.03125
0.00272035738453269,24340.955078125,0.003251086687669158,80839.4921875
0.0027167440857738256,28611.458984375,0.0033123844768851995,77118.3671875
0.002705925377085805,22318.099609375,0.0032053282484412193,83479.9765625
0.0027149736415594816,28409.994140625,0.0032204806338995695,85969.484375
0.0027445910964161158,25851.951171875,0.0032720293384045362,78832.984375
0.0027217373717576265,23978.63671875,0.0032199108973145485,81178.140625
0.002708830637857318,26290.212890625,0.003184534376487136,89561.234375
0.0027088532224297523,29546.41796875,0.0032478347420692444,79722.3984375
0.0027120430022478104,24292.0390625,0.0031867327634245157,86604.9453125
0.002704185200855136,22556.3125,0.003214173251762986,80892.5859375
0.002736616414040327,24679.267578125,0.003379212459549308,87819.8125
0.0026974163483828306,20889.697265625,0.003224144922569394,78028.0234375
0.002688729902729392,24081.837890625,0.0032646397594362497,79970.6328125
0.002742643700912595,24919.2421875,0.0031935209408402443,83093.1015625
0.0027128756046295166,24332.43359375,0.003247978864237666,86562.8515625
0.0026963576674461365,20872.931640625,0.0031905658543109894,84766.0078125
0.002718918025493622,23191.126953125,0.00343321287073195,86900.2890625
0.002721015363931656,24432.396484375,0.0031843874603509903,84114.9375
0.002691464964300394,21521.451171875,0.003205343149602413,84448.7578125
0.002706145169213414,23592.291015625,0.0032670607324689627,79443.6953125
0.002714653965085745,20069.98828125,0.0031914287246763706,82518.265625
0.0026973839849233627,26367.396484375,0.00322775449603796,84271.7890625
0.002727160695940256,22749.0703125,0.0032011636067181826,84807.5
0.002722659846767783,24853.056640625,0.0032169295009225607,86197.6328125
