datetime,volume,day_of_week,is_weekend
2006-10-18 07:15:00,226,2,0
2006-10-18 07:30:00,282,2,0
2006-10-18 07:45:00,307,2,0
2006-10-18 08:00:00,302,2,0
2006-10-18 08:15:00,287,2,0
2006-10-18 08:30:00,293,2,0
2006-10-18 08:45:00,274,2,0
2006-10-18 09:00:00,304,2,0
2006-10-18 09:15:00,261,2,0
2006-10-18 09:30:00,240,2,0
2006-10-18 09:45:00,266,2,0
2006-10-18 10:00:00,234,2,0
2006-10-18 10:15:00,214,2,0
2006-10-18 10:30:00,230,2,0
2006-10-18 10:45:00,197,2,0
2006-10-18 11:00:00,205,2,0
2006-10-18 11:15:00,215,2,0
2006-10-18 11:30:00,211,2,0
2006-10-18 11:45:00,198,2,0
2006-10-18 12:00:00,222,2,0
2006-10-18 12:15:00,203,2,0
2006-10-18 12:30:00,176,2,0
2006-10-18 12:45:00,161,2,0
2006-10-18 13:00:00,150,2,0
2006-10-18 13:15:00,239,2,0
2006-10-18 13:30:00,189,2,0
2006-10-18 13:45:00,196,2,0
2006-10-18 14:00:00,219,2,0
2006-10-18 14:15:00,201,2,0
2006-10-18 14:30:00,192,2,0
2006-10-18 14:45:00,277,2,0
2006-10-18 15:00:00,197,2,0
2006-10-18 15:15:00,197,2,0
2006-10-18 15:30:00,246,2,0
2006-10-18 15:45:00,263,2,0
2006-10-18 16:00:00,267,2,0
2006-10-18 16:15:00,283,2,0
2006-10-18 16:30:00,260,2,0
2006-10-18 16:45:00,281,2,0
2006-10-18 17:00:00,236,2,0
2006-10-18 17:15:00,263,2,0
2006-10-18 17:30:00,244,2,0
2006-10-18 17:45:00,330,2,0
2006-10-18 18:00:00,242,2,0
2006-10-18 18:15:00,265,2,0
2006-10-18 18:30:00,215,2,0
2006-10-18 18:45:00,214,2,0
2006-10-18 19:00:00,202,2,0
2006-10-18 19:15:00,147,2,0
2006-10-18 19:30:00,157,2,0
2006-10-18 19:45:00,148,2,0
2006-10-18 20:00:00,117,2,0
2006-10-18 20:15:00,125,2,0
2006-10-18 20:30:00,82,2,0
2006-10-18 20:45:00,85,2,0
2006-10-18 21:00:00,83,2,0
2006-10-18 21:15:00,72,2,0
2006-10-18 21:30:00,93,2,0
2006-10-18 21:45:00,96,2,0
2006-10-18 22:00:00,86,2,0
2006-10-18 22:15:00,88,2,0
2006-10-18 22:30:00,71,2,0
2006-10-18 22:45:00,59,2,0
2006-10-18 23:00:00,61,2,0
2006-10-18 23:15:00,49,2,0
2006-10-18 23:30:00,29,2,0
2006-10-18 23:45:00,26,2,0
2006-10-19 00:00:00,33,3,0
2006-10-20 00:15:00,25,4,0
2006-10-20 00:30:00,20,4,0
2006-10-20 00:45:00,7,4,0
2006-10-20 01:00:00,10,4,0
2006-10-20 01:15:00,11,4,0
2006-10-20 01:30:00,10,4,0
2006-10-20 01:45:00,5,4,0
2006-10-20 02:00:00,6,4,0
2006-10-20 02:15:00,8,4,0
2006-10-20 02:30:00,4,4,0
2006-10-20 02:45:00,3,4,0
2006-10-20 03:00:00,6,4,0
2006-10-20 03:15:00,8,4,0
2006-10-20 03:30:00,9,4,0
2006-10-20 03:45:00,8,4,0
2006-10-20 04:00:00,6,4,0
2006-10-20 04:15:00,10,4,0
2006-10-20 04:30:00,13,4,0
2006-10-20 04:45:00,10,4,0
2006-10-20 05:00:00,14,4,0
2006-10-20 05:15:00,14,4,0
2006-10-20 05:30:00,31,4,0
2006-10-20 05:45:00,35,4,0
2006-10-20 06:00:00,63,4,0
2006-10-20 06:15:00,62,4,0
2006-10-20 06:30:00,122,4,0
2006-10-20 06:45:00,157,4,0
2006-10-20 07:00:00,194,4,0
2006-10-20 07:15:00,197,4,0
2006-10-20 07:30:00,258,4,0
2006-10-20 07:45:00,274,4,0
2006-10-20 08:00:00,317,4,0
2006-10-20 08:15:00,284,4,0
2006-10-20 08:30:00,308,4,0
2006-10-20 08:45:00,251,4,0
2006-10-20 09:00:00,278,4,0
2006-10-20 09:15:00,247,4,0
2006-10-20 09:30:00,239,4,0
2006-10-20 09:45:00,235,4,0
2006-10-20 10:00:00,238,4,0
2006-10-20 10:15:00,220,4,0
2006-10-20 10:30:00,206,4,0
2006-10-20 10:45:00,245,4,0
2006-10-20 11:00:00,238,4,0
2006-10-20 11:15:00,188,4,0
2006-10-20 11:30:00,205,4,0
2006-10-20 11:45:00,259,4,0
2006-10-20 12:00:00,250,4,0
2006-10-20 12:15:00,263,4,0
2006-10-20 12:30:00,223,4,0
2006-10-20 12:45:00,222,4,0
2006-10-20 13:00:00,196,4,0
2006-10-20 13:15:00,227,4,0
2006-10-20 13:30:00,238,4,0
2006-10-20 13:45:00,238,4,0
2006-10-20 14:00:00,243,4,0
2006-10-20 14:15:00,228,4,0
2006-10-20 14:30:00,232,4,0
2006-10-20 14:45:00,238,4,0
2006-10-20 15:00:00,238,4,0
2006-10-20 15:15:00,243,4,0
2006-10-20 15:30:00,229,4,0
2006-10-20 15:45:00,241,4,0
2006-10-20 16:00:00,267,4,0
2006-10-20 16:15:00,278,4,0
2006-10-20 16:30:00,332,4,0
2006-10-20 16:45:00,248,4,0
2006-10-20 17:00:00,295,4,0
2006-10-20 17:15:00,275,4,0
2006-10-20 17:30:00,302,4,0
2006-10-20 17:45:00,257,4,0
2006-10-20 18:00:00,321,4,0
2006-10-20 18:15:00,228,4,0
2006-10-20 18:30:00,296,4,0
2006-10-20 18:45:00,213,4,0
2006-10-20 19:00:00,204,4,0
2006-10-20 19:15:00,248,4,0
2006-10-20 19:30:00,198,4,0
2006-10-20 19:45:00,180,4,0
2006-10-20 20:00:00,154,4,0
2006-10-20 20:15:00,98,4,0
2006-10-20 20:30:00,117,4,0
2006-10-20 20:45:00,94,4,0
2006-10-20 21:00:00,98,4,0
2006-10-20 21:15:00,73,4,0
2006-10-20 21:30:00,101,4,0
2006-10-20 21:45:00,59,4,0
2006-10-20 22:00:00,88,4,0
2006-10-20 22:15:00,70,4,0
2006-10-20 22:30:00,100,4,0
2006-10-20 22:45:00,60,4,0
2006-10-20 23:00:00,59,4,0
2006-10-20 23:15:00,54,4,0
2006-10-20 23:30:00,53,4,0
2006-10-20 23:45:00,65,4,0
2006-10-21 00:00:00,40,5,1
2006-10-21 00:15:00,49,5,1
2006-10-21 00:30:00,36,5,1
2006-10-21 00:45:00,25,5,1
2006-10-21 01:00:00,18,5,1
2006-10-21 01:15:00,19,5,1
2006-10-21 01:30:00,21,5,1
2006-10-21 01:45:00,19,5,1
2006-10-21 02:00:00,17,5,1
2006-10-21 02:15:00,9,5,1
2006-10-21 02:30:00,5,5,1
2006-10-21 02:45:00,15,5,1
2006-10-21 03:00:00,13,5,1
2006-10-21 03:15:00,13,5,1
2006-10-21 03:30:00,10,5,1
2006-10-21 03:45:00,6,5,1
2006-10-21 04:00:00,9,5,1
2006-10-21 04:15:00,9,5,1
2006-10-21 04:30:00,8,5,1
2006-10-21 04:45:00,7,5,1
2006-10-21 05:00:00,11,5,1
2006-10-21 05:15:00,8,5,1
2006-10-21 05:30:00,16,5,1
2006-10-21 05:45:00,15,5,1
2006-10-21 06:00:00,26,5,1
2006-10-21 06:15:00,35,5,1
2006-10-21 06:30:00,47,5,1
2006-10-21 06:45:00,61,5,1
2006-10-21 07:00:00,69,5,1
2006-10-21 07:15:00,78,5,1
2006-10-21 07:30:00,71,5,1
2006-10-21 07:45:00,102,5,1
2006-10-21 08:00:00,123,5,1
2006-10-21 08:15:00,133,5,1
2006-10-21 08:30:00,167,5,1
2006-10-21 08:45:00,199,5,1
2006-10-21 09:00:00,223,5,1
2006-10-21 09:15:00,211,5,1
2006-10-21 09:30:00,228,5,1
2006-10-21 09:45:00,230,5,1
2006-10-21 10:00:00,226,5,1
2006-10-21 10:15:00,241,5,1
2006-10-21 10:30:00,258,5,1
2006-10-21 10:45:00,244,5,1
2006-10-21 11:00:00,249,5,1
2006-10-21 11:15:00,227,5,1
2006-10-21 11:30:00,290,5,1
2006-10-21 11:45:00,281,5,1
2006-10-21 12:00:00,245,5,1
2006-10-21 12:15:00,280,5,1
2006-10-21 12:30:00,245,5,1
2006-10-21 12:45:00,282,5,1
2006-10-21 13:00:00,295,5,1
2006-10-21 13:15:00,251,5,1
2006-10-21 13:30:00,234,5,1
2006-10-21 13:45:00,242,5,1
2006-10-21 14:00:00,247,5,1
2006-10-21 14:15:00,238,5,1
2006-10-21 14:30:00,267,5,1
2006-10-21 14:45:00,209,5,1
2006-10-21 15:00:00,224,5,1
2006-10-21 15:15:00,218,5,1
2006-10-21 15:30:00,205,5,1
2006-10-21 15:45:00,216,5,1
2006-10-21 16:00:00,196,5,1
2006-10-21 16:15:00,183,5,1
2006-10-21 16:30:00,175,5,1
2006-10-21 16:45:00,190,5,1
2006-10-21 17:00:00,179,5,1
2006-10-21 17:15:00,175,5,1
2006-10-21 17:30:00,177,5,1
2006-10-21 17:45:00,211,5,1
2006-10-21 18:00:00,180,5,1
2006-10-21 18:15:00,180,5,1
2006-10-21 18:30:00,161,5,1
2006-10-21 18:45:00,160,5,1
2006-10-21 19:00:00,154,5,1
2006-10-21 19:15:00,157,5,1
2006-10-21 19:30:00,124,5,1
2006-10-21 19:45:00,151,5,1
2006-10-21 20:00:00,90,5,1
2006-10-21 20:15:00,109,5,1
2006-10-21 20:30:00,96,5,1
2006-10-21 20:45:00,71,5,1
2006-10-21 21:00:00,61,5,1
2006-10-21 21:15:00,75,5,1
2006-10-21 21:30:00,59,5,1
2006-10-21 21:45:00,65,5,1
2006-10-21 22:00:00,81,5,1
2006-10-21 22:15:00,63,5,1
2006-10-21 22:30:00,65,5,1
2006-10-21 22:45:00,73,5,1
2006-10-21 23:00:00,96,5,1
2006-10-21 23:15:00,88,5,1
2006-10-21 23:30:00,76,5,1
2006-10-21 23:45:00,101,5,1
2006-10-22 00:00:00,61,6,1
2006-10-22 00:15:00,78,6,1
2006-10-22 00:30:00,60,6,1
2006-10-22 00:45:00,54,6,1
2006-10-22 01:00:00,37,6,1
2006-10-22 01:15:00,37,6,1
2006-10-22 01:30:00,39,6,1
2006-10-22 01:45:00,26,6,1
2006-10-22 02:00:00,17,6,1
2006-10-22 02:15:00,25,6,1
2006-10-22 02:30:00,16,6,1
2006-10-22 02:45:00,14,6,1
2006-10-22 03:00:00,11,6,1
2006-10-22 03:15:00,16,6,1
2006-10-22 03:30:00,12,6,1
2006-10-22 03:45:00,12,6,1
2006-10-22 04:00:00,9,6,1
2006-10-22 04:15:00,4,6,1
2006-10-22 04:30:00,8,6,1
2006-10-22 04:45:00,4,6,1
2006-10-22 05:00:00,12,6,1
2006-10-22 05:15:00,9,6,1
2006-10-22 05:30:00,12,6,1
2006-10-22 05:45:00,12,6,1
2006-10-22 06:00:00,16,6,1
2006-10-22 06:15:00,22,6,1
2006-10-22 06:30:00,27,6,1
2006-10-22 06:45:00,44,6,1
2006-10-22 07:00:00,48,6,1
2006-10-22 07:15:00,40,6,1
2006-10-22 07:30:00,47,6,1
2006-10-22 07:45:00,45,6,1
2006-10-22 08:00:00,43,6,1
2006-10-22 08:15:00,48,6,1
2006-10-22 08:30:00,71,6,1
2006-10-22 08:45:00,84,6,1
2006-10-22 09:00:00,104,6,1
2006-10-22 09:15:00,122,6,1
2006-10-22 09:30:00,117,6,1
2006-10-22 09:45:00,195,6,1
2006-10-22 10:00:00,194,6,1
2006-10-22 10:15:00,190,6,1
2006-10-22 10:30:00,190,6,1
2006-10-22 10:45:00,186,6,1
2006-10-22 11:00:00,197,6,1
2006-10-22 11:15:00,206,6,1
2006-10-22 11:30:00,219,6,1
2006-10-22 11:45:00,232,6,1
2006-10-22 12:00:00,210,6,1
2006-10-22 12:15:00,196,6,1
2006-10-22 12:30:00,304,6,1
2006-10-22 12:45:00,254,6,1
2006-10-22 13:00:00,196,6,1
2006-10-22 13:15:00,236,6,1
2006-10-22 13:30:00,226,6,1
2006-10-22 13:45:00,229,6,1
2006-10-22 14:00:00,262,6,1
2006-10-22 14:15:00,196,6,1
2006-10-22 14:30:00,205,6,1
2006-10-22 14:45:00,201,6,1
2006-10-22 15:00:00,197,6,1
2006-10-22 15:15:00,195,6,1
2006-10-22 15:30:00,205,6,1
2006-10-22 15:45:00,193,6,1
2006-10-22 16:00:00,177,6,1
2006-10-22 16:15:00,166,6,1
2006-10-22 16:30:00,171,6,1
2006-10-22 16:45:00,168,6,1
2006-10-22 17:00:00,209,6,1
2006-10-22 17:15:00,205,6,1
2006-10-22 17:30:00,177,6,1
2006-10-22 17:45:00,179,6,1
2006-10-22 18:00:00,152,6,1
2006-10-22 18:15:00,186,6,1
2006-10-22 18:30:00,156,6,1
2006-10-22 18:45:00,140,6,1
2006-10-22 19:00:00,115,6,1
2006-10-22 19:15:00,87,6,1
2006-10-22 19:30:00,90,6,1
2006-10-22 19:45:00,95,6,1
2006-10-22 20:00:00,81,6,1
2006-10-22 20:15:00,87,6,1
2006-10-22 20:30:00,74,6,1
2006-10-22 20:45:00,69,6,1
2006-10-22 21:00:00,63,6,1
2006-10-22 21:15:00,62,6,1
2006-10-22 21:30:00,68,6,1
2006-10-22 21:45:00,65,6,1
2006-10-22 22:00:00,59,6,1
2006-10-22 22:15:00,72,6,1
2006-10-22 22:30:00,62,6,1
2006-10-22 22:45:00,52,6,1
2006-10-22 23:00:00,43,6,1
2006-10-22 23:15:00,27,6,1
2006-10-22 23:30:00,17,6,1
2006-10-22 23:45:00,23,6,1
2006-10-23 00:00:00,18,0,0
2006-10-23 00:15:00,19,0,0
2006-10-23 00:30:00,12,0,0
2006-10-23 00:45:00,17,0,0
2006-10-23 01:00:00,6,0,0
2006-10-23 01:15:00,8,0,0
2006-10-23 01:30:00,4,0,0
2006-10-23 01:45:00,4,0,0
2006-10-23 02:00:00,5,0,0
2006-10-23 02:15:00,3,0,0
2006-10-23 02:30:00,2,0,0
2006-10-23 02:45:00,4,0,0
2006-10-23 03:00:00,7,0,0
2006-10-23 03:15:00,4,0,0
2006-10-23 03:30:00,3,0,0
2006-10-23 03:45:00,2,0,0
2006-10-23 04:00:00,3,0,0
2006-10-23 04:15:00,6,0,0
2006-10-23 04:30:00,8,0,0
2006-10-23 04:45:00,11,0,0
2006-10-23 05:00:00,8,0,0
2006-10-23 05:15:00,13,0,0
2006-10-23 05:30:00,33,0,0
2006-10-23 05:45:00,35,0,0
2006-10-23 06:00:00,46,0,0
2006-10-23 06:15:00,67,0,0
2006-10-23 06:30:00,106,0,0
2006-10-23 06:45:00,139,0,0
2006-10-23 07:00:00,187,0,0
2006-10-23 07:15:00,203,0,0
2006-10-23 07:30:00,251,0,0
2006-10-23 07:45:00,309,0,0
2006-10-23 08:00:00,291,0,0
2006-10-23 08:15:00,306,0,0
2006-10-23 08:30:00,293,0,0
2006-10-23 08:45:00,268,0,0
2006-10-23 09:00:00,253,0,0
2006-10-23 09:15:00,239,0,0
2006-10-23 09:30:00,223,0,0
2006-10-23 09:45:00,243,0,0
2006-10-23 10:00:00,196,0,0
2006-10-23 10:15:00,201,0,0
2006-10-23 10:30:00,190,0,0
2006-10-23 10:45:00,215,0,0
2006-10-23 11:00:00,176,0,0
2006-10-23 11:15:00,178,0,0
2006-10-23 11:30:00,179,0,0
2006-10-23 11:45:00,204,0,0
2006-10-23 12:00:00,177,0,0
2006-10-23 12:15:00,170,0,0
2006-10-23 12:30:00,214,0,0
2006-10-23 12:45:00,164,0,0
2006-10-23 13:00:00,226,0,0
2006-10-23 13:15:00,204,0,0
2006-10-23 13:30:00,200,0,0
2006-10-23 13:45:00,168,0,0
2006-10-23 14:00:00,178,0,0
2006-10-23 14:15:00,173,0,0
2006-10-23 14:30:00,192,0,0
2006-10-23 14:45:00,232,0,0
2006-10-23 15:00:00,186,0,0
2006-10-23 15:15:00,225,0,0
2006-10-23 15:30:00,237,0,0
2006-10-23 15:45:00,240,0,0
2006-10-23 16:00:00,265,0,0
2006-10-23 16:15:00,252,0,0
2006-10-23 16:30:00,266,0,0
2006-10-23 16:45:00,245,0,0
2006-10-23 17:00:00,208,0,0
2006-10-23 17:15:00,259,0,0
2006-10-23 17:30:00,270,0,0
2006-10-23 17:45:00,287,0,0
2006-10-23 18:00:00,259,0,0
2006-10-23 18:15:00,259,0,0
2006-10-23 18:30:00,238,0,0
2006-10-23 18:45:00,195,0,0
2006-10-23 19:00:00,178,0,0
2006-10-23 19:15:00,144,0,0
2006-10-23 19:30:00,140,0,0
2006-10-23 19:45:00,98,0,0
2006-10-23 20:00:00,97,0,0
2006-10-23 20:15:00,94,0,0
2006-10-23 20:30:00,69,0,0
2006-10-23 20:45:00,77,0,0
2006-10-23 21:00:00,71,0,0
2006-10-23 21:15:00,80,0,0
2006-10-23 21:30:00,75,0,0
2006-10-23 21:45:00,75,0,0
2006-10-23 22:00:00,93,0,0
2006-10-23 22:15:00,78,0,0
2006-10-23 22:30:00,53,0,0
2006-10-23 22:45:00,39,0,0
2006-10-23 23:00:00,34,0,0
2006-10-23 23:15:00,29,0,0
2006-10-23 23:30:00,18,0,0
2006-10-23 23:45:00,21,0,0
2006-10-24 00:00:00,12,1,0
2006-10-24 00:15:00,19,1,0
2006-10-24 00:30:00,9,1,0
2006-10-24 00:45:00,9,1,0
2006-10-24 01:00:00,4,1,0
2006-10-24 01:15:00,8,1,0
2006-10-24 01:30:00,4,1,0
2006-10-24 01:45:00,5,1,0
2006-10-24 02:00:00,8,1,0
2006-10-24 02:15:00,7,1,0
2006-10-24 02:30:00,3,1,0
2006-10-24 02:45:00,10,1,0
2006-10-24 03:00:00,1,1,0
2006-10-24 03:15:00,2,1,0
2006-10-24 03:30:00,2,1,0
2006-10-24 03:45:00,1,1,0
2006-10-24 04:00:00,4,1,0
2006-10-24 04:15:00,4,1,0
2006-10-24 04:30:00,4,1,0
2006-10-24 04:45:00,8,1,0
2006-10-24 05:00:00,9,1,0
2006-10-24 05:15:00,15,1,0
2006-10-24 05:30:00,22,1,0
2006-10-24 05:45:00,42,1,0
2006-10-24 06:00:00,47,1,0
2006-10-24 06:15:00,61,1,0
2006-10-24 06:30:00,124,1,0
2006-10-24 06:45:00,178,1,0
2006-10-24 07:00:00,164,1,0
2006-10-24 07:15:00,235,1,0
2006-10-24 07:30:00,251,1,0
2006-10-24 07:45:00,277,1,0
2006-10-24 08:00:00,318,1,0
2006-10-24 08:15:00,295,1,0
2006-10-24 08:30:00,298,1,0
2006-10-24 08:45:00,298,1,0
2006-10-24 09:00:00,288,1,0
2006-10-24 09:15:00,309,1,0
2006-10-24 09:30:00,218,1,0
2006-10-24 09:45:00,259,1,0
2006-10-24 10:00:00,236,1,0
2006-10-24 10:15:00,193,1,0
2006-10-24 10:30:00,238,1,0
2006-10-24 10:45:00,205,1,0
2006-10-24 11:00:00,203,1,0
2006-10-24 11:15:00,207,1,0
2006-10-24 11:30:00,234,1,0
2006-10-24 11:45:00,224,1,0
2006-10-24 12:00:00,217,1,0
2006-10-24 12:15:00,196,1,0
2006-10-24 12:30:00,218,1,0
2006-10-24 12:45:00,226,1,0
2006-10-24 13:00:00,191,1,0
2006-10-24 13:15:00,212,1,0
2006-10-24 13:30:00,197,1,0
2006-10-24 13:45:00,230,1,0
2006-10-24 14:00:00,211,1,0
2006-10-24 14:15:00,228,1,0
2006-10-24 14:30:00,201,1,0
2006-10-24 14:45:00,209,1,0
2006-10-24 15:00:00,194,1,0
2006-10-24 15:15:00,208,1,0
2006-10-24 15:30:00,251,1,0
2006-10-24 15:45:00,264,1,0
2006-10-24 16:00:00,240,1,0
2006-10-24 16:15:00,292,1,0
2006-10-24 16:30:00,261,1,0
2006-10-24 16:45:00,269,1,0
2006-10-24 17:00:00,246,1,0
2006-10-24 17:15:00,254,1,0
2006-10-24 17:30:00,261,1,0
2006-10-24 17:45:00,274,1,0
2006-10-24 18:00:00,265,1,0
2006-10-24 18:15:00,267,1,0
2006-10-24 18:30:00,214,1,0
2006-10-24 18:45:00,191,1,0
2006-10-24 19:00:00,173,1,0
2006-10-24 19:15:00,188,1,0
2006-10-24 19:30:00,147,1,0
2006-10-24 19:45:00,115,1,0
2006-10-24 20:00:00,87,1,0
2006-10-24 20:15:00,74,1,0
2006-10-24 20:30:00,109,1,0
2006-10-24 20:45:00,86,1,0
2006-10-24 21:00:00,84,1,0
2006-10-24 21:15:00,98,1,0
2006-10-24 21:30:00,89,1,0
2006-10-24 21:45:00,87,1,0
2006-10-24 22:00:00,98,1,0
2006-10-24 22:15:00,86,1,0
2006-10-24 22:30:00,77,1,0
2006-10-24 22:45:00,72,1,0
2006-10-24 23:00:00,60,1,0
2006-10-24 23:15:00,34,1,0
2006-10-24 23:30:00,32,1,0
2006-10-24 23:45:00,34,1,0
2006-10-25 00:00:00,24,2,0
2006-10-25 00:15:00,23,2,0
2006-10-25 00:30:00,15,2,0
2006-10-25 00:45:00,10,2,0
2006-10-25 01:00:00,14,2,0
2006-10-25 01:15:00,7,2,0
2006-10-25 01:30:00,4,2,0
2006-10-25 01:45:00,3,2,0
2006-10-25 02:00:00,3,2,0
2006-10-25 02:15:00,7,2,0
2006-10-25 02:30:00,7,2,0
2006-10-25 02:45:00,3,2,0
2006-10-25 03:00:00,0,2,0
2006-10-25 03:15:00,4,2,0
2006-10-25 03:30:00,1,2,0
2006-10-25 03:45:00,4,2,0
2006-10-25 04:00:00,3,2,0
2006-10-25 04:15:00,5,2,0
2006-10-25 04:30:00,7,2,0
2006-10-25 04:45:00,9,2,0
2006-10-25 05:00:00,11,2,0
2006-10-25 05:15:00,17,2,0
2006-10-25 05:30:00,25,2,0
2006-10-25 05:45:00,42,2,0
2006-10-25 06:00:00,51,2,0
2006-10-25 06:15:00,59,2,0
2006-10-25 06:30:00,115,2,0
2006-10-25 06:45:00,165,2,0
2006-10-25 07:00:00,192,2,0
2006-10-25 07:15:00,193,2,0
2006-10-25 07:30:00,268,2,0
2006-10-25 07:45:00,292,2,0
2006-10-25 08:00:00,342,2,0
2006-10-25 08:15:00,283,2,0
2006-10-25 08:30:00,288,2,0
2006-10-25 08:45:00,273,2,0
2006-10-25 09:00:00,272,2,0
2006-10-25 09:15:00,239,2,0
2006-10-25 09:30:00,217,2,0
2006-10-25 09:45:00,256,2,0
2006-10-25 10:00:00,207,2,0
2006-10-25 10:15:00,248,2,0
2006-10-25 10:30:00,227,2,0
2006-10-25 10:45:00,207,2,0
2006-10-25 11:00:00,227,2,0
2006-10-25 11:15:00,211,2,0
2006-10-25 11:30:00,227,2,0
2006-10-25 11:45:00,213,2,0
2006-10-25 12:00:00,211,2,0
2006-10-25 12:15:00,190,2,0
2006-10-25 12:30:00,202,2,0
2006-10-25 12:45:00,186,2,0
2006-10-25 13:00:00,174,2,0
2006-10-25 13:15:00,202,2,0
2006-10-25 13:30:00,193,2,0
2006-10-25 13:45:00,217,2,0
2006-10-25 14:00:00,196,2,0
2006-10-25 14:15:00,200,2,0
2006-10-25 14:30:00,196,2,0
2006-10-25 14:45:00,170,2,0
2006-10-25 15:00:00,218,2,0
2006-10-25 15:15:00,236,2,0
2006-10-25 15:30:00,242,2,0
2006-10-25 15:45:00,258,2,0
2006-10-25 16:00:00,260,2,0
2006-10-25 16:15:00,314,2,0
2006-10-25 16:30:00,251,2,0
2006-10-25 16:45:00,221,2,0
2006-10-25 17:00:00,274,2,0
2006-10-25 17:15:00,257,2,0
2006-10-25 17:30:00,311,2,0
2006-10-25 17:45:00,264,2,0
2006-10-25 18:00:00,301,2,0
2006-10-25 18:15:00,257,2,0
2006-10-25 18:30:00,240,2,0
2006-10-25 18:45:00,195,2,0
2006-10-25 19:00:00,188,2,0
2006-10-25 19:15:00,132,2,0
2006-10-25 19:30:00,141,2,0
2006-10-25 19:45:00,114,2,0
2006-10-25 20:00:00,114,2,0
2006-10-25 20:15:00,104,2,0
2006-10-25 20:30:00,77,2,0
2006-10-25 20:45:00,87,2,0
2006-10-25 21:00:00,98,2,0
2006-10-25 21:15:00,85,2,0
2006-10-25 21:30:00,84,2,0
2006-10-25 21:45:00,85,2,0
2006-10-25 22:00:00,79,2,0
2006-10-25 22:15:00,82,2,0
2006-10-25 22:30:00,57,2,0
2006-10-25 22:45:00,56,2,0
2006-10-25 23:00:00,47,2,0
2006-10-25 23:15:00,36,2,0
2006-10-25 23:30:00,47,2,0
2006-10-25 23:45:00,29,2,0
2006-10-26 00:00:00,19,3,0
2006-10-26 00:15:00,21,3,0
2006-10-26 00:30:00,20,3,0
2006-10-26 00:45:00,15,3,0
2006-10-26 01:00:00,13,3,0
2006-10-26 01:15:00,8,3,0
2006-10-26 01:30:00,6,3,0
2006-10-26 01:45:00,5,3,0
2006-10-26 02:00:00,8,3,0
2006-10-26 02:15:00,0,3,0
2006-10-26 02:30:00,4,3,0
2006-10-26 02:45:00,5,3,0
2006-10-26 03:00:00,2,3,0
2006-10-26 03:15:00,1,3,0
2006-10-26 03:30:00,4,3,0
2006-10-26 03:45:00,4,3,0
2006-10-26 04:00:00,6,3,0
2006-10-26 04:15:00,6,3,0
2006-10-26 04:30:00,4,3,0
2006-10-26 04:45:00,9,3,0
2006-10-26 05:00:00,10,3,0
2006-10-26 05:15:00,14,3,0
2006-10-26 05:30:00,29,3,0
2006-10-26 05:45:00,45,3,0
2006-10-26 06:00:00,44,3,0
2006-10-26 06:15:00,62,3,0
2006-10-26 06:30:00,109,3,0
2006-10-26 06:45:00,163,3,0
2006-10-26 07:00:00,189,3,0
2006-10-26 07:15:00,197,3,0
2006-10-26 07:30:00,279,3,0
2006-10-26 07:45:00,281,3,0
2006-10-26 08:00:00,308,3,0
2006-10-26 08:15:00,289,3,0
2006-10-26 08:30:00,323,3,0
2006-10-26 08:45:00,279,3,0
2006-10-26 09:00:00,272,3,0
2006-10-26 09:15:00,257,3,0
2006-10-26 09:30:00,251,3,0
