datetime,volume,day_of_week,is_weekend
2006-10-01 00:15:00,165,6,1
2006-10-01 00:30:00,154,6,1
2006-10-01 00:45:00,128,6,1
2006-10-01 01:00:00,101,6,1
2006-10-01 01:15:00,88,6,1
2006-10-01 01:30:00,72,6,1
2006-10-01 01:45:00,76,6,1
2006-10-01 02:00:00,61,6,1
2006-10-01 02:15:00,63,6,1
2006-10-01 02:30:00,56,6,1
2006-10-01 02:45:00,55,6,1
2006-10-01 03:00:00,42,6,1
2006-10-01 03:15:00,67,6,1
2006-10-01 03:30:00,45,6,1
2006-10-01 03:45:00,24,6,1
2006-10-01 04:00:00,39,6,1
2006-10-01 04:15:00,36,6,1
2006-10-01 04:30:00,25,6,1
2006-10-01 04:45:00,32,6,1
2006-10-01 05:00:00,26,6,1
2006-10-01 05:15:00,24,6,1
2006-10-01 05:30:00,35,6,1
2006-10-01 05:45:00,21,6,1
2006-10-01 06:00:00,45,6,1
2006-10-01 06:15:00,40,6,1
2006-10-01 06:30:00,60,6,1
2006-10-01 06:45:00,73,6,1
2006-10-01 07:00:00,72,6,1
2006-10-01 07:15:00,67,6,1
2006-10-01 07:30:00,73,6,1
2006-10-01 07:45:00,98,6,1
2006-10-01 08:00:00,112,6,1
2006-10-01 08:15:00,78,6,1
2006-10-01 08:30:00,97,6,1
2006-10-01 08:45:00,138,6,1
2006-10-01 09:00:00,162,6,1
2006-10-01 09:15:00,167,6,1
2006-10-01 09:30:00,166,6,1
2006-10-01 09:45:00,223,6,1
2006-10-01 10:00:00,220,6,1
2006-10-01 10:15:00,219,6,1
2006-10-01 10:30:00,289,6,1
2006-10-01 10:45:00,281,6,1
2006-10-01 11:00:00,276,6,1
2006-10-01 11:15:00,284,6,1
2006-10-01 11:30:00,297,6,1
2006-10-01 11:45:00,311,6,1
2006-10-01 12:00:00,413,6,1
2006-10-01 12:15:00,380,6,1
2006-10-01 12:30:00,398,6,1
2006-10-01 12:45:00,332,6,1
2006-10-01 13:00:00,399,6,1
2006-10-01 13:15:00,356,6,1
2006-10-01 13:30:00,337,6,1
2006-10-01 13:45:00,402,6,1
2006-10-01 14:00:00,358,6,1
2006-10-01 14:15:00,425,6,1
2006-10-01 14:30:00,395,6,1
2006-10-01 14:45:00,388,6,1
2006-10-01 15:00:00,449,6,1
2006-10-01 15:15:00,381,6,1
2006-10-01 15:30:00,391,6,1
2006-10-01 15:45:00,358,6,1
2006-10-01 16:00:00,392,6,1
2006-10-01 16:15:00,401,6,1
2006-10-01 16:30:00,409,6,1
2006-10-01 16:45:00,438,6,1
2006-10-01 17:00:00,470,6,1
2006-10-01 17:15:00,416,6,1
2006-10-01 17:30:00,443,6,1
2006-10-01 17:45:00,452,6,1
2006-10-01 18:00:00,434,6,1
2006-10-01 18:15:00,366,6,1
2006-10-01 18:30:00,309,6,1
2006-10-01 18:45:00,284,6,1
2006-10-01 19:00:00,233,6,1
2006-10-01 19:15:00,238,6,1
2006-10-01 19:30:00,225,6,1
2006-10-01 19:45:00,215,6,1
2006-10-01 20:00:00,194,6,1
2006-10-01 20:15:00,207,6,1
2006-10-01 20:30:00,150,6,1
2006-10-01 20:45:00,155,6,1
2006-10-01 21:00:00,182,6,1
2006-10-01 21:15:00,170,6,1
2006-10-01 21:30:00,195,6,1
2006-10-01 21:45:00,155,6,1
2006-10-01 22:00:00,148,6,1
2006-10-01 22:15:00,154,6,1
2006-10-01 22:30:00,140,6,1
2006-10-01 22:45:00,82,6,1
2006-10-01 23:00:00,92,6,1
2006-10-01 23:15:00,81,6,1
2006-10-01 23:30:00,75,6,1
2006-10-01 23:45:00,68,6,1
2006-10-02 00:00:00,50,0,0
2006-10-02 00:15:00,48,0,0
2006-10-02 00:30:00,33,0,0
2006-10-02 00:45:00,41,0,0
2006-10-02 01:00:00,30,0,0
2006-10-02 01:15:00,24,0,0
2006-10-02 01:30:00,15,0,0
2006-10-02 01:45:00,17,0,0
2006-10-02 02:00:00,16,0,0
2006-10-02 02:15:00,8,0,0
2006-10-02 02:30:00,16,0,0
2006-10-02 02:45:00,25,0,0
2006-10-02 03:00:00,10,0,0
2006-10-02 03:15:00,5,0,0
2006-10-02 03:30:00,13,0,0
2006-10-02 03:45:00,16,0,0
2006-10-02 04:00:00,8,0,0
2006-10-02 04:15:00,12,0,0
2006-10-02 04:30:00,13,0,0
2006-10-02 04:45:00,9,0,0
2006-10-02 05:00:00,30,0,0
2006-10-02 05:15:00,23,0,0
2006-10-02 05:30:00,37,0,0
2006-10-02 05:45:00,36,0,0
2006-10-02 06:00:00,71,0,0
2006-10-02 06:15:00,93,0,0
2006-10-02 06:30:00,171,0,0
2006-10-02 06:45:00,197,0,0
2006-10-02 07:00:00,221,0,0
2006-10-02 07:15:00,261,0,0
2006-10-02 07:30:00,362,0,0
2006-10-02 07:45:00,392,0,0
2006-10-02 08:00:00,432,0,0
2006-10-02 08:15:00,483,0,0
2006-10-02 08:30:00,452,0,0
2006-10-02 08:45:00,478,0,0
2006-10-02 09:00:00,407,0,0
2006-10-02 09:15:00,341,0,0
2006-10-02 09:30:00,360,0,0
2006-10-02 09:45:00,373,0,0
2006-10-02 10:00:00,355,0,0
2006-10-02 10:15:00,316,0,0
2006-10-02 10:30:00,340,0,0
2006-10-02 10:45:00,316,0,0
2006-10-02 11:00:00,318,0,0
2006-10-02 11:15:00,299,0,0
2006-10-02 11:30:00,315,0,0
2006-10-02 11:45:00,355,0,0
2006-10-02 12:00:00,358,0,0
2006-10-02 12:15:00,329,0,0
2006-10-02 12:30:00,338,0,0
2006-10-02 12:45:00,331,0,0
2006-10-02 13:00:00,345,0,0
2006-10-02 13:15:00,321,0,0
2006-10-02 13:30:00,370,0,0
2006-10-02 13:45:00,357,0,0
2006-10-02 14:00:00,348,0,0
2006-10-02 14:15:00,353,0,0
2006-10-02 14:30:00,349,0,0
2006-10-02 14:45:00,416,0,0
2006-10-02 15:00:00,411,0,0
2006-10-02 15:15:00,413,0,0
2006-10-02 15:30:00,391,0,0
2006-10-02 15:45:00,465,0,0
2006-10-02 16:00:00,483,0,0
2006-10-02 16:15:00,465,0,0
2006-10-02 16:30:00,542,0,0
2006-10-02 16:45:00,561,0,0
2006-10-02 17:00:00,495,0,0
2006-10-02 17:15:00,571,0,0
2006-10-02 17:30:00,568,0,0
2006-10-02 17:45:00,527,0,0
2006-10-02 18:00:00,580,0,0
2006-10-02 18:15:00,547,0,0
2006-10-02 18:30:00,550,0,0
2006-10-02 18:45:00,417,0,0
2006-10-02 19:00:00,361,0,0
2006-10-02 19:15:00,342,0,0
2006-10-02 19:30:00,293,0,0
2006-10-02 19:45:00,321,0,0
2006-10-02 20:00:00,295,0,0
2006-10-02 20:15:00,235,0,0
2006-10-02 20:30:00,203,0,0
2006-10-02 20:45:00,227,0,0
2006-10-02 21:00:00,203,0,0
2006-10-02 21:15:00,209,0,0
2006-10-02 21:30:00,193,0,0
2006-10-02 21:45:00,151,0,0
2006-10-02 22:00:00,171,0,0
2006-10-02 22:15:00,169,0,0
2006-10-02 22:30:00,145,0,0
2006-10-02 22:45:00,121,0,0
2006-10-02 23:00:00,90,0,0
2006-10-02 23:15:00,111,0,0
2006-10-02 23:30:00,85,0,0
2006-10-02 23:45:00,70,0,0
2006-10-03 00:00:00,54,1,0
2006-10-03 00:15:00,31,1,0
2006-10-03 00:30:00,45,1,0
2006-10-03 00:45:00,23,1,0
2006-10-03 01:00:00,19,1,0
2006-10-03 01:15:00,15,1,0
2006-10-03 01:30:00,16,1,0
2006-10-03 01:45:00,10,1,0
2006-10-03 02:00:00,16,1,0
2006-10-03 02:15:00,24,1,0
2006-10-03 02:30:00,9,1,0
2006-10-03 02:45:00,14,1,0
2006-10-03 03:00:00,8,1,0
2006-10-03 03:15:00,8,1,0
2006-10-03 03:30:00,12,1,0
2006-10-03 03:45:00,8,1,0
2006-10-03 04:00:00,13,1,0
2006-10-03 04:15:00,13,1,0
2006-10-03 04:30:00,12,1,0
2006-10-03 04:45:00,16,1,0
2006-10-03 05:00:00,20,1,0
2006-10-03 05:15:00,16,1,0
2006-10-03 05:30:00,32,1,0
2006-10-03 05:45:00,48,1,0
2006-10-03 06:00:00,80,1,0
2006-10-03 06:15:00,109,1,0
2006-10-03 06:30:00,182,1,0
2006-10-03 06:45:00,227,1,0
2006-10-03 07:00:00,274,1,0
2006-10-03 07:15:00,316,1,0
2006-10-03 07:30:00,362,1,0
2006-10-03 07:45:00,417,1,0
2006-10-03 08:00:00,374,1,0
2006-10-03 08:15:00,461,1,0
2006-10-03 08:30:00,515,1,0
2006-10-03 08:45:00,514,1,0
2006-10-03 09:00:00,512,1,0
2006-10-03 09:15:00,483,1,0
2006-10-03 09:30:00,374,1,0
2006-10-03 09:45:00,392,1,0
2006-10-03 10:00:00,334,1,0
2006-10-03 10:15:00,374,1,0
2006-10-03 10:30:00,326,1,0
2006-10-03 10:45:00,380,1,0
2006-10-03 11:00:00,329,1,0
2006-10-03 11:15:00,308,1,0
2006-10-03 11:30:00,322,1,0
2006-10-03 11:45:00,381,1,0
2006-10-03 12:00:00,348,1,0
2006-10-03 12:15:00,355,1,0
2006-10-03 12:30:00,355,1,0
2006-10-03 12:45:00,372,1,0
2006-10-03 13:00:00,352,1,0
2006-10-03 13:15:00,358,1,0
2006-10-03 13:30:00,356,1,0
2006-10-03 13:45:00,332,1,0
2006-10-03 14:00:00,362,1,0
2006-10-03 14:15:00,386,1,0
2006-10-03 14:30:00,541,1,0
2006-10-03 14:45:00,393,1,0
2006-10-03 15:00:00,460,1,0
2006-10-03 15:15:00,468,1,0
2006-10-03 15:30:00,440,1,0
2006-10-03 15:45:00,481,1,0
2006-10-03 16:00:00,531,1,0
2006-10-03 16:15:00,522,1,0
2006-10-03 16:30:00,555,1,0
2006-10-03 16:45:00,545,1,0
2006-10-03 17:00:00,624,1,0
2006-10-03 17:15:00,549,1,0
2006-10-03 17:30:00,503,1,0
2006-10-03 17:45:00,549,1,0
2006-10-03 18:00:00,606,1,0
2006-10-03 18:15:00,574,1,0
2006-10-03 18:30:00,543,1,0
2006-10-03 18:45:00,504,1,0
2006-10-03 19:00:00,413,1,0
2006-10-03 19:15:00,375,1,0
2006-10-03 19:30:00,334,1,0
2006-10-03 19:45:00,292,1,0
2006-10-03 20:00:00,278,1,0
2006-10-03 20:15:00,273,1,0
2006-10-03 20:30:00,215,1,0
2006-10-03 20:45:00,211,1,0
2006-10-03 21:00:00,260,1,0
2006-10-03 21:15:00,257,1,0
2006-10-03 21:30:00,234,1,0
2006-10-03 21:45:00,196,1,0
2006-10-03 22:00:00,224,1,0
2006-10-03 22:15:00,189,1,0
2006-10-03 22:30:00,153,1,0
2006-10-03 22:45:00,167,1,0
2006-10-03 23:00:00,140,1,0
2006-10-03 23:15:00,125,1,0
2006-10-03 23:30:00,87,1,0
2006-10-03 23:45:00,95,1,0
2006-10-04 00:00:00,50,2,0
2006-10-04 00:15:00,50,2,0
2006-10-04 00:30:00,61,2,0
2006-10-04 00:45:00,49,2,0
2006-10-04 01:00:00,27,2,0
2006-10-04 01:15:00,28,2,0
2006-10-04 01:30:00,28,2,0
2006-10-04 01:45:00,24,2,0
2006-10-04 02:00:00,8,2,0
2006-10-04 02:15:00,16,2,0
2006-10-04 02:30:00,13,2,0
2006-10-04 02:45:00,16,2,0
2006-10-04 03:00:00,4,2,0
2006-10-04 03:15:00,4,2,0
2006-10-04 03:30:00,5,2,0
2006-10-04 03:45:00,14,2,0
2006-10-04 04:00:00,15,2,0
2006-10-04 04:15:00,13,2,0
2006-10-04 04:30:00,13,2,0
2006-10-04 04:45:00,24,2,0
2006-10-04 05:00:00,18,2,0
2006-10-04 05:15:00,13,2,0
2006-10-04 05:30:00,29,2,0
2006-10-04 05:45:00,59,2,0
2006-10-04 06:00:00,77,2,0
2006-10-04 06:15:00,108,2,0
2006-10-04 06:30:00,153,2,0
2006-10-04 06:45:00,262,2,0
2006-10-04 07:00:00,263,2,0
2006-10-04 07:15:00,299,2,0
2006-10-04 07:30:00,379,2,0
2006-10-04 07:45:00,380,2,0
2006-10-04 08:00:00,493,2,0
2006-10-04 08:15:00,450,2,0
2006-10-04 08:30:00,453,2,0
2006-10-04 08:45:00,489,2,0
2006-10-04 09:00:00,449,2,0
2006-10-04 09:15:00,411,2,0
2006-10-04 09:30:00,420,2,0
2006-10-04 09:45:00,358,2,0
2006-10-04 10:00:00,421,2,0
2006-10-04 10:15:00,336,2,0
2006-10-04 10:30:00,356,2,0
2006-10-04 10:45:00,348,2,0
2006-10-04 11:00:00,372,2,0
2006-10-04 11:15:00,367,2,0
2006-10-04 11:30:00,359,2,0
2006-10-04 11:45:00,373,2,0
2006-10-04 12:00:00,358,2,0
2006-10-04 12:15:00,404,2,0
2006-10-04 12:30:00,372,2,0
2006-10-04 12:45:00,351,2,0
2006-10-04 13:00:00,358,2,0
2006-10-04 13:15:00,361,2,0
2006-10-04 13:30:00,345,2,0
2006-10-04 13:45:00,372,2,0
2006-10-04 14:00:00,363,2,0
2006-10-04 14:15:00,359,2,0
2006-10-04 14:30:00,382,2,0
2006-10-04 14:45:00,414,2,0
2006-10-04 15:00:00,377,2,0
2006-10-04 15:15:00,459,2,0
2006-10-04 15:30:00,433,2,0
2006-10-04 15:45:00,494,2,0
2006-10-04 16:00:00,520,2,0
2006-10-04 16:15:00,461,2,0
2006-10-04 16:30:00,534,2,0
2006-10-04 16:45:00,559,2,0
2006-10-04 17:00:00,570,2,0
2006-10-04 17:15:00,530,2,0
2006-10-04 17:30:00,554,2,0
2006-10-04 17:45:00,549,2,0
2006-10-04 18:00:00,580,2,0
2006-10-04 18:15:00,565,2,0
2006-10-04 18:30:00,536,2,0
2006-10-04 18:45:00,468,2,0
2006-10-04 19:00:00,408,2,0
2006-10-04 19:15:00,375,2,0
2006-10-04 19:30:00,372,2,0
2006-10-04 19:45:00,305,2,0
2006-10-04 20:00:00,220,2,0
2006-10-04 20:15:00,247,2,0
2006-10-04 20:30:00,254,2,0
2006-10-04 20:45:00,229,2,0
2006-10-04 21:00:00,214,2,0
2006-10-04 21:15:00,206,2,0
2006-10-04 21:30:00,226,2,0
2006-10-04 21:45:00,234,2,0
2006-10-04 22:00:00,187,2,0
2006-10-04 22:15:00,207,2,0
2006-10-04 22:30:00,179,2,0
2006-10-04 22:45:00,125,2,0
2006-10-04 23:00:00,134,2,0
2006-10-04 23:15:00,133,2,0
2006-10-04 23:30:00,123,2,0
2006-10-04 23:45:00,78,2,0
2006-10-05 00:00:00,73,3,0
2006-10-05 00:15:00,61,3,0
2006-10-05 00:30:00,55,3,0
2006-10-05 00:45:00,41,3,0
2006-10-05 01:00:00,30,3,0
2006-10-05 01:15:00,24,3,0
2006-10-05 01:30:00,37,3,0
2006-10-05 01:45:00,40,3,0
2006-10-05 02:00:00,24,3,0
2006-10-05 02:15:00,19,3,0
2006-10-05 02:30:00,22,3,0
2006-10-05 02:45:00,12,3,0
2006-10-05 03:00:00,13,3,0
2006-10-05 03:15:00,11,3,0
2006-10-05 03:30:00,16,3,0
2006-10-05 03:45:00,20,3,0
2006-10-05 04:00:00,11,3,0
2006-10-05 04:15:00,16,3,0
2006-10-05 04:30:00,16,3,0
2006-10-05 04:45:00,20,3,0
2006-10-05 05:00:00,21,3,0
2006-10-05 05:15:00,18,3,0
2006-10-05 05:30:00,32,3,0
2006-10-05 05:45:00,53,3,0
2006-10-05 06:00:00,63,3,0
2006-10-05 06:15:00,134,3,0
2006-10-05 06:30:00,139,3,0
2006-10-05 06:45:00,194,3,0
2006-10-05 07:00:00,222,3,0
2006-10-05 07:15:00,281,3,0
2006-10-05 07:30:00,309,3,0
2006-10-05 07:45:00,360,3,0
2006-10-05 08:00:00,461,3,0
2006-10-05 08:15:00,433,3,0
2006-10-05 08:30:00,527,3,0
2006-10-05 08:45:00,459,3,0
2006-10-05 09:00:00,453,3,0
2006-10-05 09:15:00,395,3,0
2006-10-05 09:30:00,405,3,0
2006-10-05 09:45:00,376,3,0
2006-10-05 10:00:00,369,3,0
2006-10-05 10:15:00,395,3,0
2006-10-05 10:30:00,334,3,0
2006-10-05 10:45:00,351,3,0
2006-10-05 11:00:00,312,3,0
2006-10-05 11:15:00,340,3,0
2006-10-05 11:30:00,373,3,0
2006-10-05 11:45:00,415,3,0
2006-10-05 12:00:00,358,3,0
2006-10-05 12:15:00,360,3,0
2006-10-05 12:30:00,379,3,0
2006-10-05 12:45:00,407,3,0
2006-10-05 13:00:00,352,3,0
2006-10-05 13:15:00,391,3,0
2006-10-05 13:30:00,324,3,0
2006-10-05 13:45:00,378,3,0
2006-10-05 14:00:00,404,3,0
2006-10-05 14:15:00,458,3,0
2006-10-05 14:30:00,436,3,0
2006-10-05 14:45:00,447,3,0
2006-10-05 15:00:00,448,3,0
2006-10-05 15:15:00,508,3,0
2006-10-05 15:30:00,522,3,0
2006-10-05 15:45:00,453,3,0
2006-10-05 16:00:00,531,3,0
2006-10-05 16:15:00,467,3,0
2006-10-05 16:30:00,559,3,0
2006-10-05 16:45:00,513,3,0
2006-10-05 17:00:00,540,3,0
2006-10-05 17:15:00,533,3,0
2006-10-05 17:30:00,617,3,0
2006-10-05 17:45:00,589,3,0
2006-10-05 18:00:00,567,3,0
2006-10-05 18:15:00,572,3,0
2006-10-05 18:30:00,580,3,0
2006-10-05 18:45:00,478,3,0
2006-10-05 19:00:00,418,3,0
2006-10-05 19:15:00,394,3,0
2006-10-05 19:30:00,354,3,0
2006-10-05 19:45:00,371,3,0
2006-10-05 20:00:00,343,3,0
2006-10-05 20:15:00,303,3,0
2006-10-05 20:30:00,246,3,0
2006-10-05 20:45:00,312,3,0
2006-10-05 21:00:00,317,3,0
2006-10-05 21:15:00,252,3,0
2006-10-05 21:30:00,235,3,0
2006-10-05 21:45:00,265,3,0
2006-10-05 22:00:00,221,3,0
2006-10-05 22:15:00,237,3,0
2006-10-05 22:30:00,187,3,0
2006-10-05 22:45:00,163,3,0
2006-10-05 23:00:00,182,3,0
2006-10-05 23:15:00,188,3,0
2006-10-05 23:30:00,113,3,0
2006-10-05 23:45:00,108,3,0
2006-10-06 00:00:00,83,4,0
2006-10-06 00:15:00,63,4,0
2006-10-06 00:30:00,70,4,0
2006-10-06 00:45:00,52,4,0
2006-10-06 01:00:00,34,4,0
2006-10-06 01:15:00,29,4,0
2006-10-06 01:30:00,18,4,0
2006-10-06 01:45:00,32,4,0
2006-10-06 02:00:00,20,4,0
2006-10-06 02:15:00,17,4,0
2006-10-06 02:30:00,16,4,0
2006-10-06 02:45:00,16,4,0
2006-10-06 03:00:00,19,4,0
2006-10-06 03:15:00,4,4,0
2006-10-06 03:30:00,21,4,0
2006-10-06 03:45:00,7,4,0
2006-10-06 04:00:00,15,4,0
2006-10-06 04:15:00,25,4,0
2006-10-06 04:30:00,14,4,0
2006-10-06 04:45:00,24,4,0
2006-10-06 05:00:00,29,4,0
2006-10-06 05:15:00,26,4,0
2006-10-06 05:30:00,29,4,0
2006-10-06 05:45:00,40,4,0
